80035734	300	RestoreItemLayout
80035860	320	InitializeItem
800359a0	244	GetFreeItemSlot
80035a94	76	GetItemType
80035ae0	204	RequestItem
80035bac	1148	MoveKorogari
80036028	488	MoveFly
80036210	648	SetupFly
80036498	1328	ProcItemDrop
800369c8	460	ReqItemDrop
80036b94	580	ProcSightShot
80036dd8	436	ProcKaginawa
80036f8c	376	ProcItemTeleport
80037104	92	ReqItemStay
80037160	680	ProcItemMakibishi
80037408	476	ReqItemMakibishi
800375e4	412	ReqItemManebue
80037780	1040	ProcItemShinsoku
80037b90	432	ReqItemShinsoku
80037d40	1220	ProcItemSmoke
80038204	468	ReqItemSmoke
800383d8	1676	ProcItemKusuri
80038a64	468	ReqItemKusuri
80038c38	784	ProcItemKawarimi
80038f48	468	ReqItemKawarimi
8003911c	2680	ProcItemDokudango
80039b94	492	ReqItemDokudango
80039d80	768	ProcItemGosin
8003a080	468	ReqItemGosin
8003a254	1768	ProcItemNingyo
8003a93c	516	ReqItemNingyo
8003ab40	1760	ProcItemHenshin
8003b220	428	ReqItemHenshin
8003b3cc	812	ProcItemGoshikimai
8003b6f8	460	ReqItemGoshikimai
8003b8c4	1280	ProcItemKaengeki
8003bdc4	508	ReqItemKaengeki
8003bfc0	912	ProcItemNinken
8003c350	480	ReqItemNinken
8003c530	696	ProcItemHappou
8003c7e8	736	ReqItemHappou
8003cac8	2288	ProcItemFire
8003d3b8	468	ReqItemFire
8003d58c	1644	ProcItemNemuri
8003dbf8	440	ReqItemNemuri
8003ddb0	512	ProcItemLightningBolt
8003dfb0	552	ReqItemLightningBolt
8003e1d8	792	ProcItemGun
8003e4f0	1612	ProcItemNapalm
8003eb3c	1064	ProcItemLaunch
8003ef64	464	UpdateItemState
8003f134	168	DoItemProc
8003f1dc	224	ReqItemDefault
8003f2bc	508	ReqItemLaunch
8003f4b8	580	ArrangeLocalMatrix
8003f6fc	1604	ProcItemArrow
8003fd40	452	ReqItemArrow
8003ff04	144	CalcWorldVector
8003ff94	1552	ProcItemJirai
800405a4	468	ReqItemJirai
80040778	5908	ReqItemUse
80041e8c	412	TurnAroundAllItems
80042028	264	ProcItemManebue
80042130	180	ReqLifeBar
800421e4	472	InitializeInfoView
800423bc	196	PutNumber
80042480	408	PutStrain
80042618	664	PutLifeBar
800428b0	148	PutLifeBarS
80042944	84	PutItemIcon
80042998	88	PutItemCursor
800429f0	504	PutItemList
80042be8	1324	SaveSI
80043114	464	LoadSI
800432e4	172	SelectStage
80043390	1148	AddEnemy
8004380c	276	SelectCameraOwnerOption
80043920	640	LayoutEnemyOption
80043ba0	436	AddItem2
80043d54	860	FileOption
800440b0	256	PlayerOption
800441b0	144	LoadExecEx
80044240	72	DemoPatchInit
80044288	204	DemoPatchProc
80044354	400	DrawPause
800444e4	608	PauseProc
80044744	492	PutMap
80044930	128	ResetInfoview
800449b0	1424	DoInfoViewProc
80044f40	96	ResetAllMisc
80044fa0	432	InitMisc
80045150	1024	ProcMiscDoor
80045550	816	ProcMiscPitfall
80045880	496	ProcMiscSnowfall
80045a70	296	AddMisc
80045b98	440	DoMiscProc
80045d50	396	ProcMiscFire
80045edc	252	ProcMiscSprite
80045fd8	112	SetupStageSequence
80046048	884	StartStageSequence
800463bc	1144	StageSequence
80046834	332	UpdateEvent
80046980	148	InitializeImage
80046a14	232	GetImage
80046afc	12	GetImageReady
80046b08	284	InitSprite
80046c24	292	SetupImageToPolyFT4
80046d48	328	SetupImageToPolyGT4
80046e90	192	GetArcData
80046f50	72	SetCDVolume
80046f98	364	_PlayMusic
80047104	32	PlayMusic
80047124	412	PlayVoice
800472c0	60	PlayMusicFormID
800472fc	64	StopMusic
8004733c	144	SetupSoundEffect
800473cc	292	SoundEx
800474f0	508	Sound
800476ec	180	CVAsetup
800477a0	588	CVAsequence
800479ec	1320	CVAupdate
80047f14	436	CVArun
800480c8	436	AVCameraSetup
8004827c	504	AVCameraControl
80048474	584	SetupTelop
800486bc	272	DrawTelop
800487cc	128	ReadSaveData
8004884c	188	WriteSaveData
80048908	700	StartLoad
80048bc4	276	SpWorkSet
80048cd8	272	GsSortSpriteKage
80048de8	436	FideOutFs
80048f9c	572	FideOut
800491d8	216	FideOut2
800492b0	212	FideOut3
80049384	24844	Opening
8004f490	104	CdaGetCurrentLength
8004f4f8	16	CdaReady
8004f508	412	cbCheckCD
8004f6a4	388	CdaPlayXA
8004f828	100	CdaStop
8004f88c	280	open_stream
8004f9a4	168	get_stream
8004fa4c	124	close_stream
8004fac8	104	strSetDefDecEnv
8004fb30	112	strInit
8004fba0	460	strCallback
8004fd6c	140	strNextVlc
8004fdf8	332	strNext
8004ff44	160	strSync
8004ffe4	144	strKickCD
80050074	420	InitMoji
80050218	64	GetKazu
