80065300	128	GsMulCoord3
80065380	112	print_matrix
800653f0	48	print_vector
80065424	12	GsSetNearClip
80065434	120	GsDefDispBuff
800654ac	32	GS_103_OBJ_78
800654d4	116	GsInit3D
80065554	112	GsMapModelingData
800655c4	32	GsSetProjection
800655e4	1092	GsSetFlatLight
80065a28	116	GS_107_OBJ_444
80065a9c	100	GS_107_OBJ_4B8
80065b00	76	GS_107_OBJ_51C
80065b54	96	GsSetLightMode
80065bb4	12	GS_108_OBJ_60
80065bc0	16	GS_108_OBJ_6C
80065bd4	76	GsSetFogParam
80065c24	40	GsSetAmbient
80065c54	36	GsDrawOt
80065c84	88	GsClearOt
80065ce4	76	FUN_80065ce4
80065d34	220	GsGetTimInfo
80065e10	8	GS_122_OBJ_DC
80065e24	124	Gssub_make_matrix
80065ea0	24	GS_123_OBJ_7C
80065eb8	24	GS_123_OBJ_94
80065ed0	20	GS_123_OBJ_AC
80065ee4	8	GS_123_OBJ_C0
80065ef4	12	GsSetWorkBase
80065f04	16	GsGetWorkBase
80065f14	976	GsSetRefView2
